 --- primitive lattice vectors ---
  25.2786732532   0.0000000000   0.0000000000
   0.0000000000  25.2786732532   0.0000000000
   0.0000000000   0.0000000000  25.2786732532
 --- Equilibrium position and mass of each atom---
 Natom=   64
     1   1.5799170780   1.5799170780   1.5799170780    51196.42125 Sn  
    12   0.0288743598 -0.0078761550 -0.0277906147
    13  -0.1596257152  0.0103459922  0.0671505438
    14   0.0290478803  0.0026715980  0.0352815013
    15  -0.0620330657 -0.0095642609 -0.1640439677
    16  -0.0275002867 -0.0012165973  0.0226378080
    17  -0.1588084697  0.0045743910  0.0531375216
    18   0.0303792730  0.0000288854  0.0340683733
    19  -0.0628551570 -0.0037284456 -0.1499453321
    20  -0.0288463628  0.0014908186  0.0237147174
    21   0.1596479862  0.0088594970 -0.0583115569
    22  -0.0289058334 -0.0065609955 -0.0289656022
    23   0.0620275299 -0.0097263693  0.1551182439
    24   0.0275065374  0.0051004497 -0.0289423803
    25  -0.1602595522  0.0043893405  0.0531347016
    26   0.0211006222  0.0063321336  0.0340648008
    27  -0.0626184739 -0.0051885465 -0.1499223622
    28  -0.0352587211 -0.0077444736  0.0238202152
    29   0.1594678756  0.0103207337 -0.0581997329
    30  -0.0226457457  0.0025747505 -0.0288694201
    31   0.0634549494 -0.0094949891  0.1551183564
    32   0.0367134094 -0.0012082424 -0.0290151327
    33   0.1603366494 -0.0043946043 -0.0531660639
    34  -0.0211357450 -0.0064865247 -0.0341351034
    35   0.0626622542  0.0052124961  0.1499788533
    36   0.0353183635  0.0078089760 -0.0237223698
    37  -0.1594646829 -0.0103522700  0.0582878457
    38   0.0225747481 -0.0026545984  0.0289571470
    39  -0.0634968951  0.0095018609 -0.1551839136
    40  -0.0367110281  0.0013248950  0.0289709380
    41   0.1587922179 -0.0045814486 -0.0531258079
    42  -0.0303497771  0.0000868984 -0.0340079661
    43   0.0628191241  0.0037318970  0.1499792354
    44   0.0288925505 -0.0015136474 -0.0238783853
    45  -0.1596319340 -0.0088282464  0.0583237263
    46   0.0289910471  0.0066285280  0.0288658349
    47  -0.0620170898  0.0097076373 -0.1551048800
    48  -0.0275386013 -0.0051326017  0.0290161506
    49  -0.1588922862 -0.0043476879  0.0723574443
    50   0.0303755212 -0.0063214721  0.0301832899
    51  -0.0628144676  0.0051356300 -0.1691669803
    52  -0.0288632394  0.0077916862  0.0276593192
    53   0.1596213198 -0.0103217325 -0.0671618755
    54  -0.0289839401 -0.0026453729 -0.0353250233
    55   0.0620452883  0.0095608013  0.1640629797
    56   0.0274601636  0.0011457568 -0.0225698926
    57  -0.1602347298 -0.0044833802  0.0723041306
    58   0.0212044797 -0.0000506430  0.0300934888
    59  -0.0626681548  0.0037276695 -0.1691683595
    60  -0.0352719035 -0.0012937859  0.0278327158
    61   0.1594738243 -0.0089526780 -0.0671904078
    62  -0.0226400670  0.0065295985 -0.0353005871
    63   0.0634531357  0.0096761789  0.1639647742
    64   0.0367155245 -0.0052036709 -0.0226389288
 n=    96 A   IR&R
     hbarW=  0.12392647E-02 Ha =  0.33722108E-01 eV; nu=  0.27198717E+03 cm^-1
     1   0.0599284074 -0.0547015025 -0.0959797524
     2   0.0699563862 -0.0448312006 -0.0858889412
     3  -0.0711164336  0.0963060439  0.0545408982
     4  -0.0811473101  0.0858676632  0.0448250865
     5   0.0959478989 -0.0712995690 -0.0597264093
     6   0.0859337946 -0.0811092020 -0.0699658790
     7   0.0544079114 -0.0595227278 -0.0710335004
     8   0.0448965320 -0.0698207123 -0.0812207178
     9  -0.0599325976  0.0543841011  0.0959524714
    10  -0.0697431088  0.0445891471  0.0857618788
    11   0.0710237507 -0.0960295233 -0.0544350197
    12   0.0810747273 -0.0859768772 -0.0448098224
    13  -0.0959235183  0.0710667490  0.0597882878
    14  -0.0861371920  0.0811815980  0.0698561905
    15  -0.0544876074  0.0598158207  0.0709999775
    16  -0.0447108438  0.0699785389  0.0810151073
    17  -0.0597165362  0.0542233361  0.0960893232
    18  -0.0699712219  0.0447020790  0.0859158810
    19   0.0710345184 -0.0955439684 -0.0546299392
    20   0.0812563536 -0.0858109022 -0.0447449027
    21  -0.0958797924  0.0706830458  0.0594558760
    22  -0.0860194412  0.0810433762  0.0700677739
    23  -0.0545586058  0.0599228975  0.0711834015
    24  -0.0448971899  0.0699620268  0.0812850882
    25   0.0594810765 -0.0548058705 -0.0959261873
    26   0.0698929231 -0.0446592050 -0.0858974626
    27  -0.0710343551  0.0962522171  0.0542926618
    28  -0.0812953947  0.0859079616  0.0446360157
    29   0.0960158560 -0.0712256555 -0.0598303540
    30   0.0861905636 -0.0812954379 -0.0699132023
    31   0.0546681067 -0.0593478370 -0.0707735687
    32   0.0447055744 -0.0699262204 -0.0811166143
    33  -0.0597859134  0.0542954181  0.0959037727
    34  -0.0697735799  0.0447929123  0.0859384109
    35   0.0711478303 -0.0956885418 -0.0544652218
    36   0.0811425763 -0.0857755906 -0.0448439511
    37  -0.0959796952  0.0707554829  0.0597893138
    38  -0.0859623660  0.0809093680  0.0699238216
    39  -0.0546388679  0.0599513382  0.0710004772
    40  -0.0448705601  0.0699246724  0.0811170000
    41   0.0596857222 -0.0546090110 -0.0959445636
    42   0.0698180677 -0.0448917140 -0.0858410173
    43  -0.0711814963  0.0960528094  0.0544954903
    44  -0.0812070338  0.0859309488  0.0448843138
    45   0.0960792487 -0.0710509949 -0.0597280407
    46   0.0858575992 -0.0813836049 -0.0697111383
    47   0.0547665608 -0.0595509862 -0.0710741693
    48   0.0449822191 -0.0699397672 -0.0810021735
    49   0.0598197251 -0.0545654569 -0.0959046997
    50   0.0699198078 -0.0448485413 -0.0860029112
    51  -0.0711694459  0.0960497030  0.0544630178
    52  -0.0812308139  0.0860525298  0.0447331905
    53   0.0960534336 -0.0712960331 -0.0596115651
    54   0.0860853061 -0.0812159958 -0.0699835167
    55   0.0544945683 -0.0596377791 -0.0710494440
    56   0.0447518701 -0.0698055333 -0.0812094247
    57  -0.0598957017  0.0543951905  0.0959019602
    58  -0.0699313609  0.0447537385  0.0859840173
    59   0.0711111094 -0.0958747157 -0.0544698888
    60   0.0812898138 -0.0859181827 -0.0448877569
    61  -0.0959897325  0.0709894416  0.0597617780
    62  -0.0861088871  0.0811442132  0.0699650312
    63  -0.0544621120  0.0598287133  0.0709774581
    64  -0.0446274363  0.0700439056  0.0811940247
 n=    97 A   IR&R
     hbarW=  0.12395980E-02 Ha =  0.33731177E-01 eV; nu=  0.27206032E+03 cm^-1
     1  -0.0264562298 -0.0502962378 -0.0713696413
     2   0.1032058804  0.0800325653  0.0583965485
     3   0.1122733314  0.0717102836  0.0499925466
     4  -0.0169018972 -0.0583548786 -0.0800716259
     5   0.0713392097  0.1121357491  0.0264771940
     6  -0.0584014520 -0.0168684732 -0.1030879879
     7   0.0499274169  0.0267235755  0.1125173154
     8  -0.0801307573 -0.1031270875 -0.0168201776
     9   0.0267418901  0.0497527696  0.0716117271
    10  -0.1031720289 -0.0798688754 -0.0583446193
    11  -0.1121314674 -0.0711773109 -0.0501442012
    12   0.0170068229  0.0583559333  0.0799760354
    13  -0.0714481546 -0.1125369132 -0.0267614532
    14   0.0584422011  0.0168386510  0.1032128196
    15  -0.0500504508 -0.0263711750 -0.1122136438
    16   0.0798722484  0.1030848210  0.0169363603
    17   0.0267089976  0.0498408251  0.0714213255
    18  -0.1031932144 -0.0800359738 -0.0582578670
    19  -0.1120886370 -0.0712534998 -0.0501292578
    20   0.0170569711  0.0582194154  0.0799826925
    21  -0.0714780950 -0.1125099324 -0.0266384498
    22   0.0581821985  0.0169665318  0.1030703865
    23  -0.0501649688 -0.0264536996 -0.1122925006
    24   0.0800965794  0.1031780181  0.0168772603
    25  -0.0265084750 -0.0502209958 -0.0713767594
    26   0.1033810509  0.0799524381  0.0582880231
    27   0.1122329947  0.0714967427  0.0501291781
    28  -0.0171390464 -0.0584884256 -0.0801202096
    29   0.0712506069  0.1123137876  0.0265161595
    30  -0.0584495462 -0.0168062823 -0.1032349436
    31   0.0501033037  0.0265998412  0.1122719529
    32  -0.0800085407 -0.1031957621 -0.0169604470
    33   0.0266988026  0.0500015851  0.0715175703
    34  -0.1031649011 -0.0800066254 -0.0584669464
    35  -0.1121664136 -0.0713652756 -0.0501104601
    36   0.0169727256  0.0583344599  0.0801977788
    37  -0.0714848609 -0.1124659394 -0.0266197226
    38   0.0582276616  0.0170089978  0.1030862708
    39  -0.0500873671 -0.0264375222 -0.1123911622
    40   0.0800391490  0.1030698886  0.0167730313
    41  -0.0265866293 -0.0501548309 -0.0714637911
    42   0.1033140790  0.0800775334  0.0583664775
    43   0.1123624580  0.0715311242  0.0499893731
    44  -0.0169306371 -0.0584291543 -0.0800149989
    45   0.0712749407  0.1122222733  0.0266759596
    46  -0.0585004676 -0.0168262717 -0.1030976292
    47   0.0498995404  0.0267621257  0.1123165089
    48  -0.0799961169 -0.1033317009 -0.0168312893
    49  -0.0264210994 -0.0501471375 -0.0714225291
    50   0.1032170046  0.0801025445  0.0583501720
    51   0.1122761456  0.0716336347  0.0501029684
    52  -0.0169458550 -0.0584272836 -0.0800307915
    53   0.0712676568  0.1121564598  0.0266560480
    54  -0.0583596103 -0.0167104447 -0.1031528712
    55   0.0499141609  0.0267906814  0.1123008544
    56  -0.0800017043 -0.1032103617 -0.0168179916
    57   0.0266334759  0.0499439238  0.0715020916
    58  -0.1032493033 -0.0799958618 -0.0584576020
    59  -0.1121549656 -0.0713372753 -0.0501104588
    60   0.0170298484  0.0583823033  0.0800336016
    61  -0.0713991694 -0.1124888715 -0.0265918906
    62   0.0582867705  0.0167631713  0.1032929680
    63  -0.0500682094 -0.0265118227 -0.1123408635
    64   0.0799277490  0.1029142062  0.0170305915
 n=    98 A   IR&R
     hbarW=  0.12397855E-02 Ha =  0.33736278E-01 eV; nu=  0.27210147E+03 cm^-1
     1   0.1282581977  0.0262714718  0.0228227199
     2   0.0676832355 -0.0342863423 -0.0376450261
     3   0.0564343024 -0.0226192708 -0.0264160880
     4   0.1170774845  0.0376656841  0.0342365082
     5  -0.0229469825  0.0560844987 -0.1280824928
     6   0.0375630601  0.1169319212 -0.0675055094
     7  -0.0266626705 -0.1279852339  0.0562323188
     8   0.0341904249 -0.0674142064  0.1169173810
     9  -0.1281966366 -0.0267184744 -0.0231732708
    10  -0.0676172795  0.0341136701  0.0374237484
    11  -0.0561904343  0.0229846295  0.0265820529
    12  -0.1171791341 -0.0377982209 -0.0343249178
    13   0.0228760787 -0.0564144287  0.1283195577
    14  -0.0376446750 -0.1169294811  0.0675560809
    15   0.0264968586  0.1283778240 -0.0564032243
    16  -0.0340085714  0.0677190477 -0.1171767242
    17  -0.1279361379 -0.0268063791 -0.0229273995
    18  -0.0676176852  0.0341208014  0.0377658450
    19  -0.0563789696  0.0232775045  0.0265510038
    20  -0.1170163165 -0.0375175214 -0.0341837440
    21   0.0229992912 -0.0566552395  0.1280901583
    22  -0.0377866322 -0.1168981634  0.0673825106
    23   0.0264985677  0.1283627461 -0.0562975735
    24  -0.0341744453  0.0676043429 -0.1168305026
    25   0.1279278469  0.0263090171  0.0230129902
    26   0.0675615675 -0.0342044801 -0.0376667011
    27   0.0563503156 -0.0226909174 -0.0265993499
    28   0.1168435980  0.0376248822  0.0341572477
    29  -0.0229849878  0.0560462131 -0.1280799616
    30   0.0378752599  0.1168667480 -0.0675022799
    31  -0.0265327428 -0.1277143708  0.0563382751
    32   0.0342524785 -0.0675832411  0.1169467321
    33  -0.1280601666 -0.0268152281 -0.0230139056
    34  -0.0675356732  0.0343132381  0.0376488711
    35  -0.0562869754  0.0232246451  0.0266211643
    36  -0.1172691470 -0.0373102932 -0.0342942265
    37   0.0228842514 -0.0566993200  0.1283789795
    38  -0.0373719522 -0.1172394265  0.0674936934
    39   0.0263373004  0.1284413520 -0.0563566895
    40  -0.0341821253  0.0675421233 -0.1170007009
    41   0.1280389145  0.0263494330  0.0229044176
    42   0.0675487919 -0.0345822370 -0.0374940792
    43   0.0563515649 -0.0226289315 -0.0265184053
    44   0.1169961850  0.0377567045  0.0343630974
    45  -0.0229354282  0.0561823937 -0.1281774719
    46   0.0374780384  0.1168410864 -0.0674968551
    47  -0.0265017151 -0.1279474889  0.0563333269
    48   0.0343929134 -0.0674282440  0.1171472692
    49   0.1281142076  0.0264295546  0.0229513685
    50   0.0675784745 -0.0343538082 -0.0377574624
    51   0.0561998467 -0.0226633581 -0.0265664855
    52   0.1169721866  0.0377003278  0.0343497382
    53  -0.0228854342  0.0560359196 -0.1282088104
    54   0.0376248490  0.1169166489 -0.0674952814
    55  -0.0266280135 -0.1280506207  0.0562550570
    56   0.0341435026 -0.0674980136  0.1169278049
    57  -0.1280184744 -0.0269510038 -0.0230173494
    58  -0.0674825228  0.0344723762  0.0378889423
    59  -0.0560872138  0.0231468875  0.0266816005
    60  -0.1169511233 -0.0376705458 -0.0344532633
    61   0.0227535941 -0.0564361073  0.1281261613
    62  -0.0378224500 -0.1171429135  0.0676147056
    63   0.0266314314  0.1284515752 -0.0563466688
    64  -0.0342504050  0.0678094277 -0.1170867703
 n=    99 A   IR&R
     hbarW=  0.12400110E-02 Ha =  0.33742415E-01 eV; nu=  0.27215096E+03 cm^-1
     1  -0.0116656896  0.1210175191 -0.0775263315
     2  -0.0268605534  0.1061747270 -0.0926559234
     3   0.0016341236  0.0777946688 -0.1211133207
     4   0.0165527735  0.0926911795 -0.1061326303
     5   0.0774188744  0.0014635217  0.0117661736
     6   0.0925597066  0.0166199846  0.0268974045
     7  -0.1211160990  0.0118395636  0.0016565555
     8  -0.1059408714  0.0269547407  0.0165791345
     9   0.0117396546 -0.1212069079  0.0776338711
    10   0.0269529051 -0.1061468931  0.0927370207
    11  -0.0018248579 -0.0776153620  0.1212105594
    12  -0.0166379275 -0.0926833402  0.1062328498
    13  -0.0773724410 -0.0016727771 -0.0117427917
    14  -0.0925926628 -0.0165362482 -0.0270090489
    15   0.1210783009 -0.0116358836 -0.0015982107
    16   0.1060840955 -0.0269281652 -0.0166713655
    17   0.0117928095 -0.1212750581  0.0776154375
    18   0.0266825418 -0.1062146951  0.0927078275
    19  -0.0017180945 -0.0773461335  0.1209831316
    20  -0.0164930636 -0.0928186611  0.1061177424
    21  -0.0773311731 -0.0018750789 -0.0119604556
    22  -0.0925949787 -0.0165544844 -0.0268287909
    23   0.1210462833 -0.0116055188 -0.0015152537
    24   0.1060299794 -0.0269212797 -0.0164933400
    25  -0.0119662494  0.1208993666 -0.0775204498
    26  -0.0268067515  0.1062326622 -0.0927710040
    27   0.0017596125  0.0777480027 -0.1212850050
    28   0.0164603458  0.0926998759 -0.1063178693
    29   0.0773362479  0.0014883532  0.0116367446
    30   0.0927263077  0.0165327100  0.0269222976
    31  -0.1209430963  0.0119791627  0.0017383529
    32  -0.1061009912  0.0268456497  0.0166322002
    33   0.0117559481 -0.1211961463  0.0774594530
    34   0.0269526696 -0.1061697073  0.0927182310
    35  -0.0016938998 -0.0773690661  0.1211033882
    36  -0.0166644588 -0.0927504263  0.1062099106
    37  -0.0774166641 -0.0018004701 -0.0117899606
    38  -0.0925671162 -0.0166876646 -0.0269740784
    39   0.1209791910 -0.0115781377 -0.0016731756
    40   0.1060966306 -0.0269930576 -0.0167373657
    41  -0.0118365494  0.1209993300 -0.0774673253
    42  -0.0269954626  0.1061319325 -0.0927613700
    43   0.0016740426  0.0775378479 -0.1211677096
    44   0.0165926459  0.0927242295 -0.1061145724
    45   0.0774450683  0.0016858003  0.0117428111
    46   0.0925480922  0.0165280695  0.0271316541
    47  -0.1208661648  0.0118613349  0.0016375047
    48  -0.1059548160  0.0269412752  0.0166792495
    49  -0.0117871012  0.1210655773 -0.0774249947
    50  -0.0269075651  0.1062220865 -0.0927841198
    51   0.0016360487  0.0775406520 -0.1210971207
    52   0.0164681324  0.0928726711 -0.1062067935
    53   0.0774615628  0.0015694310  0.0118674580
    54   0.0927723139  0.0166177623  0.0269235895
    55  -0.1209942998  0.0117576240  0.0016482303
    56  -0.1060327996  0.0269694642  0.0166277411
    57   0.0117517573 -0.1211656124  0.0774611268
    58   0.0267750516 -0.1062325171  0.0927794251
    59  -0.0016942476 -0.0773868094  0.1211175139
    60  -0.0165726261 -0.0927868306  0.1061555537
    61  -0.0773939336 -0.0017818715 -0.0117825529
    62  -0.0926306336 -0.0166390958 -0.0269085415
    63   0.1209757957 -0.0116979554 -0.0016387402
    64   0.1062685522 -0.0269532827 -0.0165309097
 n=   100 A   IR&R
     hbarW=  0.12942682E-02 Ha =  0.35218830E-01 eV; nu=  0.28405905E+03 cm^-1
     1   0.1299180497  0.0079890891  0.0865709543
     2  -0.0318627739  0.0109848868 -0.0755522220
     3   0.1298781055 -0.0078967595 -0.0865158564
     4  -0.0319400243 -0.0110580195  0.0756207986
     5  -0.1298505520  0.0079178891 -0.0866303657
     6   0.0318469708  0.0109350308  0.0756059753
     7  -0.1299016035 -0.0079567198  0.0865481517
     8   0.0319002694 -0.0108991455 -0.0756984973
     9   0.1297769900  0.0078656499  0.0866004705
    10  -0.0317278984  0.0109958782 -0.0755776594
    11   0.1297489181 -0.0078758669 -0.0864516863
    12  -0.0316026251 -0.0110535003  0.0755103209
    13  -0.1298185466  0.0077538667 -0.0864516804
    14   0.0318079715  0.0111990148  0.0754597032
    15  -0.1298229238 -0.0077731081  0.0864540139
    16   0.0317193383 -0.0110653425 -0.0753696519
    17   0.1296740968  0.0078130545  0.0865463674
    18  -0.0317335928  0.0111181099 -0.0755491006
    19   0.1298014962 -0.0079096680 -0.0864647015
    20  -0.0317259855 -0.0110805611  0.0754918215
    21  -0.1298039901  0.0078128925 -0.0864733264
    22   0.0317783321  0.0111437941  0.0754926692
    23  -0.1297171481 -0.0077328394  0.0864718699
    24   0.0316893491 -0.0110422171 -0.0754791030
    25   0.1299560124  0.0078853222  0.0865699501
    26  -0.0319126981  0.0109337942 -0.0755429307
    27   0.1299421956 -0.0078229724 -0.0866349101
    28  -0.0318421687 -0.0111122469  0.0755811095
    29  -0.1298499310  0.0078078017 -0.0867194545
    30   0.0317834139  0.0108926326  0.0756652702
    31  -0.1299399616 -0.0079296922  0.0865769138
    32   0.0318263490 -0.0108791507 -0.0756433018
    33   0.1297050557  0.0077629296  0.0865822080
    34  -0.0317249200  0.0111072294 -0.0755317402
    35   0.1298271837 -0.0078687115 -0.0864458784
    36  -0.0316637166 -0.0111623037  0.0754426047
    37  -0.1298668313  0.0077880091 -0.0865104801
    38   0.0317973343  0.0111411401  0.0754689500
    39  -0.1297592869 -0.0076973522  0.0864826436
    40   0.0316903426 -0.0110829107 -0.0754480622
    41   0.1299521970  0.0079390912  0.0865700445
    42  -0.0319024243  0.0109706806 -0.0755496098
    43   0.1298341941 -0.0078820934 -0.0865753895
