 --- primitive lattice vectors ---
    53  -0.1011045974  0.0018092546 -0.0966189299
    54   0.1527919565 -0.0565655944  0.1405479197
    55   0.0340633706 -0.0348364196  0.0044562202
    56  -0.0094723094 -0.0022757018 -0.0054959774
    57  -0.0303431536 -0.0096862945 -0.0357700584
    58  -0.0020535928  0.0683208687 -0.0296295417
    59  -0.0276301449  0.0220785588 -0.0395903274
    60   0.0308973221  0.0059354135 -0.0055913395
    61  -0.0360831193  0.0590944203 -0.0682856027
    62  -0.0105770719  0.0473063777 -0.0298887076
    63   0.0095958643  0.0427351765 -0.0713569707
 n=     8 A   IR&R
     hbarW=  0.22379114E-03 Ha =  0.60896665E-02 eV; nu=  0.49116478E+02 cm^-1
     1   0.0036250814  0.0542841516 -0.0072247129
     2  -0.0169549792  0.0034447839 -0.0103137287
     3   0.0294891025 -0.0736786727  0.1053520865
     4   0.0637797380 -0.0910254047  0.0082983227
     5  -0.0070837712 -0.0036062447  0.0241212625
     6   0.1035602528 -0.1450959552  0.1164011327
     7   0.0894327190 -0.0552887581  0.0218975568
     8  -0.0261765484 -0.1158782908  0.1169453790
     9  -0.0114245109 -0.2021226809  0.0457684642
    10   0.0012606651  0.0660141993  0.0417115045
    11  -0.0342265012 -0.0543356787 -0.0901809617
    12  -0.0424297027  0.1328882525  0.0459678231
    13   0.0058661379  0.0313922945  0.0134937172
    14  -0.0609533660  0.0641625139 -0.0110533842
    15  -0.0701672752  0.0517536616 -0.0016538022
    16   0.0046357939  0.0459163777 -0.0104810989
    17  -0.0142295277 -0.3355597927  0.0251814167
    18   0.0701030467  0.1197632963  0.0514079345
    19   0.0077460712 -0.0465113043 -0.0905976553
    20   0.0221743259  0.0836693788  0.0315949500
    21   0.0344304203  0.0511206951  0.0076384022
    22  -0.0108995104  0.0287922302 -0.0145412788
    23  -0.0950249437 -0.0666368110  0.0106587260
    24   0.0608597297  0.0946285699 -0.0129845201
    25   0.0156194000  0.1344694188 -0.0196956756
    26  -0.0903037475 -0.0879241311 -0.0097200708
    27   0.0008040846 -0.0691225782  0.1048442077
    28  -0.0067672475 -0.0225346231 -0.0034179936
    29  -0.0359513916  0.0087830973  0.0208946808
    30   0.0324604218 -0.0919142628  0.1108875878
    31   0.0792736142  0.0624909347  0.0078089040
    32  -0.1036280931 -0.1703859959  0.1150413710
    33  -0.0212832269 -0.1993698116  0.0293503408
    34   0.0596455633  0.0762314556 -0.0071455235
    35  -0.0071984159  0.0737304356 -0.0783144272
    36   0.0028229751  0.0432976021  0.0002743118
    37   0.0187937846  0.0386354932 -0.0032940548
    38  -0.0103704434  0.0772711641 -0.0727912905
    39  -0.1022700476 -0.0697097170 -0.0247869976
    40   0.0550946543  0.1536801231 -0.0652009953
    41   0.0096804516  0.2446123728 -0.0170228061
    42  -0.1119932369 -0.1377953484 -0.0937690370
    43   0.0086205557  0.0557723061  0.0655380754
    44  -0.0169524651 -0.0883049669 -0.0689049823
    45  -0.0304320072 -0.0020959301  0.0019428429
    46   0.0195128292  0.0067571541  0.0143352478
    47   0.0710584349  0.0719849205 -0.0060307016
    48  -0.1118300423 -0.1094728713  0.0277506189
    49   0.0082065199  0.1363948761 -0.0331789571
    50  -0.0109389240 -0.0702668894 -0.0802027836
    51   0.0261926729  0.0519192776  0.0682280003
    52   0.0866270050 -0.1336107318 -0.0912513799
    53   0.0184028211  0.0123851164 -0.0334575055
    54   0.1008588966 -0.0743050280  0.0259387487
    55   0.0902144277 -0.0475821642 -0.0166360672
    56   0.0016885213 -0.0253512058  0.0055933955
    57   0.0130159564  0.0309190654  0.0037913154
    58  -0.0198466401  0.0637680714 -0.0861802831
    59  -0.0255927359  0.0875253854 -0.0154445182
    60  -0.0024177806  0.0534367439 -0.0306914856
    61  -0.0603085795  0.1215452573 -0.0737539955
    62  -0.0637369287  0.0553606786 -0.0175509949
    63   0.0066787430  0.0988941052 -0.0711890574
 n=     9 A   IR&R
     hbarW=  0.22398365E-03 Ha =  0.60949051E-02 eV; nu=  0.49158730E+02 cm^-1
     1  -0.0469649362  0.0067025577  0.0289850612
     2  -0.0054057102  0.0013845638  0.0091614380
     3   0.0141697653  0.0375171082 -0.0336530501
     4   0.1765683081 -0.1083671101 -0.1420948118
     5   0.1004595130 -0.0075458989 -0.1117314791
     6   0.0935268211 -0.0449580264 -0.0349172477
     7   0.0708799969 -0.0840214143 -0.0193023496
     8   0.1346940439  0.0544272560 -0.1417622587
     9   0.1695285530 -0.0250975808 -0.1784213637
    10  -0.0312682515  0.0434175808  0.0228786424
    11  -0.0221150524 -0.0547757732 -0.0527410601
    12  -0.0662504785  0.0959124124  0.0563746081
    13   0.0055187526  0.0323205551  0.0529366787
    14  -0.1014429689  0.0566092163 -0.0009740696
    15  -0.0514799578  0.0803315661  0.0234051064
    16  -0.0406171263 -0.0047005834  0.0190663118
    17   0.1719800459 -0.0410416590 -0.1106211950
    18  -0.0565682046 -0.0010018695  0.0466005971
    19  -0.0365207947 -0.0717426990 -0.0387157912
    20  -0.0887269303  0.0433860166  0.1298378356
    21  -0.0841230347  0.0028669117  0.0951980627
    22  -0.0379537984  0.0039923651  0.0191335862
    23   0.0378775253  0.0809449786  0.0404390683
    24  -0.1396581442 -0.0401674308  0.0839924272
    25  -0.2084331145  0.0163355685  0.0693650179
    26   0.0616131343  0.0703138644  0.0452885162
    27  -0.0089616728  0.0587310896 -0.0099692129
    28   0.0003926505 -0.0153406639 -0.0220770282
    29  -0.0207016050  0.0121440884 -0.0275037972
    30   0.0351113290  0.0388951823  0.0091888633
    31  -0.0588619485 -0.0405190027  0.0112985803
    32   0.0807043986  0.1142971322 -0.0403737952
    33   0.2855521200 -0.0241789818 -0.1026774118
    34  -0.0695334588 -0.0421943539 -0.0157425756
    35  -0.0386237823 -0.0534268520  0.0065936672
    36  -0.0300114434  0.0160046870  0.0310970560
    37   0.0031138484 -0.0223429424  0.0477084638
    38  -0.0488953188 -0.0244595905  0.0257893953
    39   0.0422539501  0.0700273309  0.0028666557
    40  -0.0686114257 -0.0597661842  0.0295911867
    41  -0.1162547424  0.0299826344  0.0742478247
    42   0.0510682961  0.0104128949 -0.0444805242
    43  -0.0053709602  0.0751920013  0.0172452126
    44   0.1223738917 -0.0834956683 -0.1717023248
    45   0.0937387976  0.0057112128 -0.1101287408
    46   0.0214889801  0.0010353173 -0.0090905043
    47  -0.0272423920 -0.0709478663 -0.0064057848
    48   0.1628130403  0.0863191801 -0.1263928198
    49  -0.1151162666  0.0167906208  0.1299503342
    50   0.0158761351 -0.0557722945 -0.0067070194
    51  -0.0132525670  0.0260274466  0.0673693370
    52   0.0876187675 -0.1520953700 -0.0812254172
    53  -0.0128895762 -0.0109239647 -0.0327759772
    54   0.0926617095 -0.0916977682  0.0367993593
    55   0.0556979193 -0.0956184733  0.0102537371
    56   0.0236138169  0.0090284365  0.0005431808
    57  -0.0238660366  0.0026840447  0.0110616092
    58  -0.0500199244 -0.0175741952  0.0418534996
    59  -0.1331829627  0.0644875906  0.0992670281
    60  -0.0872857813  0.0110989177  0.0903382528
    61  -0.0870043525  0.0302784790  0.0453689253
    62  -0.0699736718  0.0606476615  0.0387582274
    63  -0.1063340032 -0.0217756460  0.1011156890
 n=    10 A   IR&R
     hbarW=  0.22484155E-03 Ha =  0.61182498E-02 eV; nu=  0.49347018E+02 cm^-1
     1  -0.0018685933 -0.0023707716  0.0033219352
     2   0.0361773917  0.0985918117 -0.1337828196
     3  -0.0516670274  0.0014109114  0.0043973271
     4   0.0276649444 -0.0834087549  0.0936247727
     5   0.0036450645 -0.1289918385  0.0182248700
     6  -0.0350332069  0.0480003138  0.0735408159
     7  -0.0037241686 -0.0261883054  0.1790476759
     8  -0.0083771789 -0.0413754059 -0.0769495307
     9   0.0095392198  0.0184691420 -0.0190822267
    10  -0.0336367812 -0.0768560020  0.1022052004
    11   0.0514222935 -0.0183143440 -0.0138398123
    12  -0.0231646493  0.0781112427 -0.1017720366
    13  -0.0003410035  0.1304066182 -0.0275625193
    14   0.0209699977 -0.0639153975 -0.0894604713
    15   0.0284223440  0.0418826863 -0.1971710640
    16   0.0239165984  0.0469589073  0.0779601846
    17   0.0043380737  0.0131617431 -0.0147113343
    18  -0.0176055695 -0.0766881467  0.0938688651
    19   0.0516817383  0.0119660031  0.0391133831
    20  -0.0478376308  0.0738700200 -0.1085766751
    21  -0.0287622757  0.1405143899 -0.0257001072
    22   0.0143883273 -0.0547946200 -0.0658648743
    23  -0.0233075978  0.0235737982 -0.1835298280
    24   0.0320398490  0.0601824348  0.1069356325
    25  -0.0083444987  0.0009198886  0.0062667870
    26   0.0117760518  0.0778999410 -0.0950247036
    27  -0.0535549868  0.0308409652 -0.0479103800
    28   0.0449301613 -0.1006679278  0.1444266306
    29  -0.0254558073 -0.1437526914  0.0269855010
    30  -0.0086897455  0.0742408212  0.0335805579
    31   0.0455810437 -0.0386065387  0.2009076321
    32  -0.0452965244 -0.0219304077 -0.1146578682
    33   0.0114539466 -0.0027280956 -0.0087390331
    34  -0.0295642949 -0.0606149093  0.0903689277
    35   0.0547394913 -0.0202151014  0.0034493633
    36  -0.0243171948  0.0494942263 -0.0707936519
    37   0.0037650534  0.1279050231  0.0364273186
    38   0.0287614251 -0.0892332500 -0.0936458165
    39   0.0057551383 -0.0272601371 -0.1781107059
    40   0.0224811738  0.0677978276  0.1165749354
    41  -0.0032893684 -0.0098076562  0.0097756945
    42   0.0391029734  0.0337906315 -0.0837657310
    43  -0.0553111713 -0.0034498799  0.0044124649
    44   0.0230933713 -0.0578861000  0.0494027791
    45   0.0057573841 -0.1316245062 -0.0359145269
    46  -0.0337761627  0.1052757536  0.1370839379
    47  -0.0293565175  0.0408234471  0.2018429843
    48  -0.0116615441 -0.0774279761 -0.1125766409
    49  -0.0062008037 -0.0117332458  0.0140682374
    50   0.0115272341  0.0568465188 -0.0402317324
    51  -0.0608089218  0.0091874932 -0.0274698660
    52   0.0489869896 -0.0394590928  0.0983919534
    53   0.0210262724 -0.1438244245 -0.0324629189
    54  -0.0059860203  0.0799177800  0.0979264601
    55   0.0253818571  0.0221420804  0.1865440221
    56  -0.0477236516 -0.0981451794 -0.1490273657
    57  -0.0178957368 -0.0499567483  0.0671497021
    58   0.0578243790 -0.0061024867  0.0363865796
    59  -0.0425480575  0.0645744803 -0.0928580308
    60   0.0227219047  0.1416664093  0.0420574003
    61   0.0109795018 -0.0880559884 -0.0857903580
    62  -0.0506937687 -0.0420767400 -0.1986401873
    63   0.0381783066  0.0656208845  0.1312448040
 n=    11 A   IR&R
     hbarW=  0.22501011E-03 Ha =  0.61228366E-02 eV; nu=  0.49384013E+02 cm^-1
     1   0.0016648619 -0.0063470008 -0.0033963986
     2  -0.1321307267  0.1071608545  0.0289432033
     3   0.1735522026 -0.0326818586 -0.0065275477
     4  -0.0792972861 -0.0422957264 -0.0020357765
     5   0.0213466132 -0.1395907797  0.0064642096
     6   0.0647207731  0.0483805596 -0.0345177947
     7  -0.0025274201 -0.0031286019 -0.0447051389
     8   0.0951491127 -0.0862018336  0.0220863647
     9  -0.0070316851  0.0102167289  0.0196708546
    10   0.0868795518 -0.0749432318 -0.0286193046
    11  -0.1751568431 -0.0146662506  0.0112897058
    12   0.1129681655  0.0608866712  0.0096983973
    13   0.0329413461  0.1322873240  0.0011605923
    14  -0.0881522233 -0.0922413844  0.0224027420
    15   0.0075324875 -0.0193624072  0.0418666330
    16  -0.0751361541  0.0503802058 -0.0237854507
    17  -0.0074289093  0.0352282828  0.0112644476
    18   0.0887295678 -0.0979834510 -0.0161966981
    19  -0.1808746607  0.0345852155 -0.0132123189
    20   0.1038607244  0.0541058197  0.0211898522
    21  -0.0323661533  0.1428411945 -0.0342953358
    22  -0.0629313936 -0.0569484528  0.0109100705
    23   0.0488944092  0.0210572248  0.0428690675
    24  -0.1136547436  0.0695287151 -0.0449212268
    25   0.0093303276 -0.0211329435 -0.0083860070
    26  -0.0316176779  0.0740290319  0.0095419709
    27   0.1848758334  0.0200616251  0.0222582312
    28  -0.1429540124 -0.1006143745 -0.0369938409
    29  -0.0290216948 -0.1520519764  0.0217228195
    30   0.0955945447  0.0808653707 -0.0059895873
    31  -0.0317721970 -0.0037034143 -0.0502741628
    32   0.1087916190 -0.0323558928  0.0426082865
    33  -0.0114715084  0.0321511393  0.0119526768
    34   0.0959919355 -0.0901886752 -0.0306608390
    35  -0.1962988202  0.0434721228  0.0280294788
    36   0.0732427973  0.0456459277  0.0168503943
    37  -0.0315031348  0.1351057393  0.0000952246
    38  -0.0865550437 -0.0673727937  0.0163133712
    39  -0.0040436034 -0.0083170975  0.0416018886
    40  -0.1106581910  0.0739510926 -0.0199300836
    41   0.0051685601 -0.0258749199 -0.0076833402
    42  -0.0731524567  0.0564339523  0.0423142885
    43   0.1952337777  0.0305283215 -0.0354009396
    44  -0.1115636002 -0.0676493226 -0.0016786015
    45  -0.0316106931 -0.1343231185  0.0060039944
    46   0.1317278963  0.1059926173 -0.0271464876
    47  -0.0065011721 -0.0083033161 -0.0481231963
    48   0.0581754166 -0.0517923878  0.0180925128
    49   0.0049803094 -0.0082602729 -0.0143239171
    50  -0.0922766791  0.0938864061  0.0173983311
    51   0.1976582976 -0.0518790548  0.0416370466
    52  -0.1136200214 -0.0118803692 -0.0311576832
    53   0.0305401752 -0.1518590693 -0.0260624163
    54   0.0268821508  0.0763652245 -0.0022533059
    55  -0.0518400308  0.0322206495 -0.0431392122
    56   0.1484400418 -0.1065864147  0.0411380920
    57   0.0651724628 -0.0569716315 -0.0151850645
    58  -0.1943265548 -0.0359727731 -0.0456874400
    59   0.1303752720  0.0645428345  0.0322065120
    60   0.0403137320  0.1477493743  0.0223113821
    61  -0.0798286243 -0.0915646490  0.0087063586
    62   0.0401634182 -0.0053612015  0.0489175954
    63  -0.0931538069  0.0664708509 -0.0374007725
 n=    12 A   IR&R
     hbarW=  0.22730950E-03 Ha =  0.61854059E-02 eV; nu=  0.49888669E+02 cm^-1
     1   0.0011994861 -0.0008735694  0.0015508253
     2   0.0735550407 -0.0967042687  0.0220272297
     3  -0.0263013234  0.0858673157  0.0252874967
     4  -0.1080114344  0.0909158790 -0.0754233391
     5  -0.0578833304  0.0333732024 -0.0887644413
     6  -0.0703692705  0.1521452649  0.0484036082
     7  -0.1189328120  0.1587259678 -0.0047686937
     8  -0.0099556262  0.0177278957 -0.0418175177
     9   0.0861424144 -0.0457774714 -0.0090068685
    10  -0.1003175063  0.1126674299 -0.0296149262
    11   0.0034621637 -0.1221110989 -0.1090869356
    12   0.0971667467 -0.0272508531  0.1056656432
    13   0.1265484809 -0.0081832365  0.1550043191
    14  -0.0035265210 -0.1137332475 -0.1085120541
    15   0.0878178202 -0.1278507711  0.0035826765
    16   0.0075359923  0.0100686683  0.0188933189
    17  -0.0963995647  0.0062608462 -0.0718338470
    18  -0.0442502223  0.1337259811  0.0071939704
    19   0.0095589249 -0.0975466569 -0.0808784187
    20   0.0424965910  0.0073584232  0.1199609964
    21   0.0598223853 -0.0222884598  0.1046026570
    22  -0.0018944669 -0.0625176071 -0.0569013361
    23   0.0401650603 -0.0960558458  0.0248867807
    24   0.0180890985  0.0095556562  0.0179870233
    25   0.0060481580 -0.0314541799 -0.0351690763
    26   0.1030216974 -0.0898366779  0.0916760425
    27   0.0146190163  0.0582414724  0.0509769523
    28  -0.0632799836  0.0184348325 -0.0814398702
    29  -0.0989823027  0.0072831406 -0.1281146832
    30   0.0724415911  0.0750419712  0.1242915845
    31  -0.0392080042  0.1094156703 -0.0112955564
    32  -0.0145218662 -0.0190799627 -0.0150580110
    33  -0.0082269189  0.0536006549  0.0609605217
    34  -0.0962678430  0.0854392702 -0.0508434471
    35   0.0219091573 -0.0715777130 -0.0509748116
    36   0.0453606825 -0.0128358298  0.0572510534
    37   0.1156034961 -0.0001567278  0.1393823098
    38  -0.0371389872 -0.0817486196 -0.1158680731
    39   0.0236228478 -0.1149528979 -0.0288291017
    40   0.0338027785  0.0157976646  0.0397657377
    41   0.0568664808 -0.0047618066  0.0428502799
    42   0.0335449924 -0.1468618014 -0.0473327282
    43  -0.0046815296  0.0899620846  0.0782541637
    44  -0.0388716620 -0.0496331426 -0.1305401668
    45  -0.0430313239 -0.0267193665 -0.1048494734
    46   0.0031616152  0.0885370943  0.0841863435
    47  -0.0450101448  0.1022165495  0.0180656526
    48  -0.0156983059 -0.0438562408 -0.0443006980
    49  -0.0500094330  0.0264264820  0.0066966545
    50   0.1145319567 -0.1164165289  0.0329327105
    51  -0.0072721684  0.1014418242  0.0840912531
    52  -0.1056090636  0.0284329034 -0.1037755718
    53  -0.1042695667  0.0001853690 -0.1325336370
    54   0.0043434427  0.1302442811  0.1256849821
    55  -0.0986557125  0.1376801511  0.0098690278
    56  -0.0118207804 -0.0141393351 -0.0267487661
    57  -0.0491089023  0.0655149336 -0.0148109840
    58  -0.0068167450 -0.0774219106 -0.0395673266
    59   0.0961253740 -0.0471664838  0.0692599410
    60   0.0612343488  0.0129522188  0.0971265816
    61   0.0322468333 -0.1359496527 -0.0624266274
    62   0.0910120182 -0.1362317650 -0.0068888696
    63  -0.0078675880  0.0160445554  0.0391098694
 n=    13 A   IR&R
     hbarW=  0.22739592E-03 Ha =  0.61877577E-02 eV; nu=  0.49907637E+02 cm^-1
     1  -0.0012391567  0.0001914047 -0.0011487967
     2   0.0734365919  0.0380846669 -0.1103451152
     3  -0.0379617644 -0.0707271663  0.1660033921
     4  -0.0838858203 -0.0043375507  0.0142972174
     5  -0.0224408402 -0.0131638006  0.0821291017
     6  -0.0965137958 -0.0627594217  0.1048791676
     7  -0.1294363885 -0.0299153208  0.0478490201
     8   0.0190956008 -0.0390873811  0.1442181080
     9  -0.0479011125 -0.1104901171  0.0041382673
    10  -0.0489269127 -0.0050071938  0.1446737862
    11   0.0415077129 -0.0164490828 -0.1404151111
    12   0.0422422729  0.0337769824  0.0313623963
    13  -0.0223421633  0.0086680991 -0.0600680266
    14   0.1129996673  0.0119034329 -0.0341498621
    15   0.1322906668  0.0442488317 -0.0404428774
    16  -0.0438774195 -0.0152758418 -0.0595422415
    17   0.0553548101  0.0001905067  0.0163648682
    18  -0.0956142106 -0.0561425550  0.1087566996
    19  -0.0044817076 -0.0350007392 -0.1465019318
    20   0.0559736178  0.0531739523  0.0376296222
    21  -0.0087237741  0.0066802411 -0.0573509210
    22   0.0553074579  0.0261572562 -0.0313743300
    23   0.1664756017  0.1156074064 -0.0068918347
    24  -0.0935565647 -0.0641891564 -0.0805233551
    25  -0.0042197086 -0.0642618896  0.0065367765
    26   0.0978976299  0.1020574553 -0.0966474685
    27  -0.0005023542 -0.0554601941  0.1462286356
    28  -0.0414985969 -0.0225055725 -0.0194157013
    29   0.0329622500 -0.0031044280  0.0731787836
    30  -0.0757246938 -0.0767656868  0.0632606353
    31  -0.1502825467 -0.0987265882  0.0149374465
    32   0.1198817566  0.0367785703  0.1174999873
    33   0.0064255166  0.1103108343 -0.0113402785
    34  -0.0957562108 -0.0763084910  0.1091599951
    35   0.0304980109  0.0363371424 -0.1486540024
    36   0.0311032099  0.0153110258  0.0158046552
    37  -0.0498181638 -0.0083494786 -0.0867948460
    38   0.0934223075  0.0694911267 -0.0640340513
    39   0.1768014776  0.1172947588 -0.0311410141
    40  -0.0902374866 -0.0332106882 -0.1006279262
    41  -0.0325120827  0.0002222811 -0.0102016030
    42   0.1340174296  0.0626661049 -0.1251663970
    43  -0.0351593914  0.0093882689  0.1424788318
    44  -0.0353250439 -0.0466557599 -0.0489800626
    45   0.0153110206  0.0127186405  0.0449128444
    46  -0.0855811190 -0.0377605428  0.0491459387
    47  -0.1586823774 -0.0900723759  0.0262636670
    48   0.1099537650  0.0894756182  0.0689515750
    49   0.0278690268  0.0647114744 -0.0031618672
    50   0.0149553747 -0.0159354463 -0.1504249286
    51  -0.0077548774  0.0096179658  0.1314952582
    52  -0.0671536241 -0.0368969453 -0.0688033500
    53   0.0209039070  0.0026728062  0.0616844757
    54  -0.1160877833 -0.0094092185 -0.0052834567
    55  -0.1265140235 -0.0250854553 -0.0103475586
    56   0.0586312927  0.0224991497  0.0808045701
    57  -0.0486242850 -0.0264006827  0.0732000395
    58   0.0093052183  0.0518701616 -0.1418042338
    59   0.0697770439 -0.0047788232  0.0197283539
    60   0.0009694637 -0.0065866747 -0.0663327432
    61   0.0747682063  0.0564667418 -0.0617977490
    62   0.1226136121  0.0371830151 -0.0016954466
    63  -0.0440046824  0.0161218648 -0.1256764257
 n=    14 A   IR&R
     hbarW=  0.22753139E-03 Ha =  0.61914440E-02 eV; nu=  0.49937369E+02 cm^-1
     1  -0.0015583862  0.0008936793  0.0006873912
     2  -0.0459805923  0.0204270995  0.0243149086
     3   0.0123111546 -0.1371656606  0.0561339793
     4   0.0871640593  0.0980254908 -0.1101896605
     5   0.1679402365 -0.0075568187 -0.1283535025
     6  -0.0756396265 -0.0372171900  0.0828769657
     7  -0.0331772725  0.0764676471 -0.0031177817
     8   0.1313905188 -0.1248047773 -0.0486875926
     9   0.0681576544 -0.0190263809 -0.0067142139
    10   0.0376618844 -0.0284787584 -0.0340090551
    11   0.0264827560  0.1227857719  0.0055600053
    12  -0.0317974709 -0.1395506618  0.0160012500
    13  -0.1152155035 -0.0312363600  0.0492876449
    14   0.1022088220  0.0105389688 -0.0238808813
    15   0.0415816921 -0.0882835933  0.0014442767
    16  -0.0490277012  0.0692963203  0.0219418788
    17  -0.0593942252 -0.0033019608  0.1003241135
    18   0.0611555497 -0.0334515983 -0.0496651527
    19  -0.0163284084  0.1402633188  0.0270135126
    20  -0.0857338844 -0.0993303576  0.0712152998
    21  -0.1494639869  0.0040906300  0.1127994744
    22   0.0507762574  0.0175415481 -0.0343536164
    23  -0.0177207297 -0.0935579810  0.0127727668
    24  -0.1011913756  0.0947239286  0.0725780059
    25  -0.0054228664 -0.0088175065  0.0633553480
    26  -0.0783353155 -0.0179660681  0.0116571213
    27  -0.0232031839 -0.1553992658  0.0739752278
    28   0.0551029770  0.0972782851 -0.0435879857
    29   0.1165667152  0.0202214792 -0.0547478831
    30  -0.0810320047 -0.0833922557  0.0766943393
    31  -0.0111929462  0.0710917549 -0.0011977149
    32   0.0223878287 -0.1512599098  0.0341526993
    33   0.0073585443  0.0155213558 -0.1079370749
    34   0.0691227184 -0.0181612793 -0.0009407030
    35  -0.0032377450  0.1368779484 -0.0524972551
    36  -0.0377581108 -0.0667237604  0.0314733668
    37  -0.1160848903  0.0301966794  0.0428777254
    38   0.0644012580  0.0408461346 -0.0713083904
    39   0.0143126320 -0.0636021457 -0.0216548039
    40  -0.0476826652  0.1390162986 -0.0056151273
    41   0.0341338090  0.0021408973 -0.0582692443
    42  -0.0403814967  0.0363556766  0.0409900358
    43  -0.0215808947 -0.1302520900 -0.0034485710
    44   0.1238830606  0.1104127950 -0.0806399545
    45   0.1717020464  0.0085629979 -0.1369139085
    46  -0.0752822969 -0.0250517515  0.0520449206
    47  -0.0034540769  0.0826312287  0.0129670876
    48   0.1137731399 -0.0863207292 -0.1036338886
    49  -0.0404085023  0.0114730483  0.0048237487
    50  -0.0633328596  0.0663493646  0.0395636593
    51   0.0086936912 -0.1231894260  0.0018991653
    52  -0.0006226307  0.1513849970  0.0033593848
    53   0.1180154032 -0.0179593394 -0.0598792897
